unique_id,title,authors,year,journal,species,tolerance_metric,heat_tolerance,latitude,longitude
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Himatanthus articulatus,Tcrit,42.97,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Himatanthus articulatus,Tcrit,45.71,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Himatanthus articulatus,Tcrit,46.05,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Himatanthus articulatus,Tcrit,43.82,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Himatanthus articulatus,Tcrit,46.03,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Himatanthus articulatus,Tcrit,46.1,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Himatanthus articulatus,Tcrit,44.99,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Himatanthus articulatus,Tcrit,42.04,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Himatanthus articulatus,Tcrit,43.88,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Himatanthus articulatus,Tcrit,48.01,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Himatanthus articulatus,Tcrit,44.15,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Himatanthus articulatus,Tcrit,44.38,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Himatanthus articulatus,Tcrit,47.57,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Himatanthus articulatus,Tcrit,48.15,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,39.25,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,46.86,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,35.39,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,42.02,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,40.11,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,39.68,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,43.93,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,43.4,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,43.78,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,45.3,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,44.11,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,47.57,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,44.26,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,43.92,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,45.47,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,44.26,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,45.84,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,46.5,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,45.81,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,46.4,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,45.21,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,46.54,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,44.53,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,48.42,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,45.36,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,43.66,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Ochroma pyramidale,Tcrit,45.14,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,43.56,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,42.37,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,44.51,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,41.44,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,45.01,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,39.17,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,41.42,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,44.12,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,40.12,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,42.8,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,43.35,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,43.35,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,46.49,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,42.31,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,40.59,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,46.15,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,46.21,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,47.37,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,44.72,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,45.09,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,38.74,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,45.54,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,39.98,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,42.25,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,42.72,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,44.12,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,43.68,-8.801,-74.709
226,Seasonal acclimation of photosynthetic thermal tolerances in six woody tropical species along a thermal gradient,"Kullberg, AT; Feeley, KJ",2024,FUNCTIONAL ECOLOGY,Warszewiczia coccinea,Tcrit,45.58,-8.801,-74.709
137,Leaf temperatures of an Austrian oak are below photosynthetic temperature thresholds during a heatwave in Central Europe,"Kunert, N",2024,BIOLOGIA,Quercus cerris,T5,42.167,49.4772475,10.9893626
113,Temperature stress and survival ability of Mediterranean sclerophyllous plants,"Larcher, W",2000,PLANT BIOSYSTEMS,Quercus ilex,Tcrit,47.3,45.6624313,10.6861569
25,High-temperature induced chlorophyll fluorescence changes in barley leaves - Comparison of the critical temperatures determined from fluorescence induction and from fluorescence temperature curve,"Lazar, D; Ilik, P",1997,PLANT SCIENCE,Hordeum vulgare,Tcrit,46.001,49.5940567,17.251143
25,High-temperature induced chlorophyll fluorescence changes in barley leaves - Comparison of the critical temperatures determined from fluorescence induction and from fluorescence temperature curve,"Lazar, D; Ilik, P",1997,PLANT SCIENCE,Hordeum vulgare,Tcrit,46.515,49.5940567,17.251143
25,High-temperature induced chlorophyll fluorescence changes in barley leaves - Comparison of the critical temperatures determined from fluorescence induction and from fluorescence temperature curve,"Lazar, D; Ilik, P",1997,PLANT SCIENCE,Hordeum vulgare,Tcrit,46.703,49.5940567,17.251143
25,High-temperature induced chlorophyll fluorescence changes in barley leaves - Comparison of the critical temperatures determined from fluorescence induction and from fluorescence temperature curve,"Lazar, D; Ilik, P",1997,PLANT SCIENCE,Hordeum vulgare,Tcrit,47.021,49.5940567,17.251143
25,High-temperature induced chlorophyll fluorescence changes in barley leaves - Comparison of the critical temperatures determined from fluorescence induction and from fluorescence temperature curve,"Lazar, D; Ilik, P",1997,PLANT SCIENCE,Hordeum vulgare,Tcrit,47.509,49.5940567,17.251143
25,High-temperature induced chlorophyll fluorescence changes in barley leaves - Comparison of the critical temperatures determined from fluorescence induction and from fluorescence temperature curve,"Lazar, D; Ilik, P",1997,PLANT SCIENCE,Hordeum vulgare,Tcrit,47.61,49.5940567,17.251143
25,High-temperature induced chlorophyll fluorescence changes in barley leaves - Comparison of the critical temperatures determined from fluorescence induction and from fluorescence temperature curve,"Lazar, D; Ilik, P",1997,PLANT SCIENCE,Hordeum vulgare,Tcrit,47.827,49.5940567,17.251143
25,High-temperature induced chlorophyll fluorescence changes in barley leaves - Comparison of the critical temperatures determined from fluorescence induction and from fluorescence temperature curve,"Lazar, D; Ilik, P",1997,PLANT SCIENCE,Hordeum vulgare,Tcrit,48.017,49.5940567,17.251143
25,High-temperature induced chlorophyll fluorescence changes in barley leaves - Comparison of the critical temperatures determined from fluorescence induction and from fluorescence temperature curve,"Lazar, D; Ilik, P",1997,PLANT SCIENCE,Hordeum vulgare,Tcrit,48.224,49.5940567,17.251143
25,High-temperature induced chlorophyll fluorescence changes in barley leaves - Comparison of the critical temperatures determined from fluorescence induction and from fluorescence temperature curve,"Lazar, D; Ilik, P",1997,PLANT SCIENCE,Hordeum vulgare,Tcrit,48.12,49.5940567,17.251143
120,Correlations between photosynthetic heat tolerance and leaf anatomy and climatic niche in Asian mangrove trees,"Li, X; Wen, Y; Chen, X; Qie, Y; Cao, KF; Wee, AKS",2022,PLANT BIOLOGY,Aegiceras corniculatum,Tcrit,42.2,19.7924,110.7077
120,Correlations between photosynthetic heat tolerance and leaf anatomy and climatic niche in Asian mangrove trees,"Li, X; Wen, Y; Chen, X; Qie, Y; Cao, KF; Wee, AKS",2022,PLANT BIOLOGY,Avicennia marina,Tcrit,43.6,19.7924,110.7077
120,Correlations between photosynthetic heat tolerance and leaf anatomy and climatic niche in Asian mangrove trees,"Li, X; Wen, Y; Chen, X; Qie, Y; Cao, KF; Wee, AKS",2022,PLANT BIOLOGY,Bruguiera gymnorhiza,Tcrit,42.6,19.7924,110.7077
120,Correlations between photosynthetic heat tolerance and leaf anatomy and climatic niche in Asian mangrove trees,"Li, X; Wen, Y; Chen, X; Qie, Y; Cao, KF; Wee, AKS",2022,PLANT BIOLOGY,Bruguiera sexangula,Tcrit,42.2,19.7924,110.7077
120,Correlations between photosynthetic heat tolerance and leaf anatomy and climatic niche in Asian mangrove trees,"Li, X; Wen, Y; Chen, X; Qie, Y; Cao, KF; Wee, AKS",2022,PLANT BIOLOGY,Ceriops tagal,Tcrit,32.4,19.7924,110.7077
120,Correlations between photosynthetic heat tolerance and leaf anatomy and climatic niche in Asian mangrove trees,"Li, X; Wen, Y; Chen, X; Qie, Y; Cao, KF; Wee, AKS",2022,PLANT BIOLOGY,Kandelia obovata,Tcrit,42.4,19.7924,110.7077
120,Correlations between photosynthetic heat tolerance and leaf anatomy and climatic niche in Asian mangrove trees,"Li, X; Wen, Y; Chen, X; Qie, Y; Cao, KF; Wee, AKS",2022,PLANT BIOLOGY,Lumnitzera littorea,Tcrit,38.6,19.7924,110.7077
120,Correlations between photosynthetic heat tolerance and leaf anatomy and climatic niche in Asian mangrove trees,"Li, X; Wen, Y; Chen, X; Qie, Y; Cao, KF; Wee, AKS",2022,PLANT BIOLOGY,Rhizophora apiculata,Tcrit,40.2,19.7924,110.7077
120,Correlations between photosynthetic heat tolerance and leaf anatomy and climatic niche in Asian mangrove trees,"Li, X; Wen, Y; Chen, X; Qie, Y; Cao, KF; Wee, AKS",2022,PLANT BIOLOGY,Rhizophora stylosa,Tcrit,40.6,19.7924,110.7077
120,Correlations between photosynthetic heat tolerance and leaf anatomy and climatic niche in Asian mangrove trees,"Li, X; Wen, Y; Chen, X; Qie, Y; Cao, KF; Wee, AKS",2022,PLANT BIOLOGY,Scyphiphora hydrophyllacea,Tcrit,36,19.7924,110.7077
120,Correlations between photosynthetic heat tolerance and leaf anatomy and climatic niche in Asian mangrove trees,"Li, X; Wen, Y; Chen, X; Qie, Y; Cao, KF; Wee, AKS",2022,PLANT BIOLOGY,Sonneratia alba,Tcrit,42.8,19.7924,110.7077
120,Correlations between photosynthetic heat tolerance and leaf anatomy and climatic niche in Asian mangrove trees,"Li, X; Wen, Y; Chen, X; Qie, Y; Cao, KF; Wee, AKS",2022,PLANT BIOLOGY,Sonneratia caseolaris,Tcrit,44.6,19.7924,110.7077
120,Correlations between photosynthetic heat tolerance and leaf anatomy and climatic niche in Asian mangrove trees,"Li, X; Wen, Y; Chen, X; Qie, Y; Cao, KF; Wee, AKS",2022,PLANT BIOLOGY,Xylocarpus granatum,Tcrit,40.2,19.7924,110.7077
50,Thermotolerance of leaf discs from four isoprene-emitting species is not enhanced by exposure to exogenous isoprene,"Logan, BA; Monson, RK",1999,PLANT PHYSIOLOGY,Mucuna sp,Tcrit,47.5,NA,NA
50,Thermotolerance of leaf discs from four isoprene-emitting species is not enhanced by exposure to exogenous isoprene,"Logan, BA; Monson, RK",1999,PLANT PHYSIOLOGY,Populus tremuloides,Tcrit,49.1,NA,NA
50,Thermotolerance of leaf discs from four isoprene-emitting species is not enhanced by exposure to exogenous isoprene,"Logan, BA; Monson, RK",1999,PLANT PHYSIOLOGY,Pueraria lobata,Tcrit,49.3,NA,NA
50,Thermotolerance of leaf discs from four isoprene-emitting species is not enhanced by exposure to exogenous isoprene,"Logan, BA; Monson, RK",1999,PLANT PHYSIOLOGY,Salix discolor,Tcrit,47.4,NA,NA
236,TEMPERATURE-DEPENDENCE OF PHOTOSYNTHETIC ACTIVITIES IN WHEAT SEEDLINGS GROWN IN THE PRESENCE OF BASF 13.338 (4-CHLORO-5-DIMETHYLAMINO-2-PHENYL-3(2H)PYRIDAZINONE),"MANNAN, RM; BOSE, S",1986,PLANT PHYSIOLOGY,Triticum vulgare,Tcrit,46,9.925201,78.119774
2,Leaf age and methodology impact assessments of thermotolerance of Coffea arabica,"Marias, DE; Meinzer, FC; Still, C",2017,TREES-STRUCTURE AND FUNCTION,Coffea arabica,Tcrit,43.7,21.388,-158.0354
2,Leaf age and methodology impact assessments of thermotolerance of Coffea arabica,"Marias, DE; Meinzer, FC; Still, C",2017,TREES-STRUCTURE AND FUNCTION,Coffea arabica,Tcrit,42.9,21.388,-158.0354
68,Thermotolerance and heat stress responses of Douglas-fir and ponderosa pine seedling populations from contrasting climates,"Marias, DE; Meinzer, FC; Woodruff, DR; McCulloh, KA",2017,TREE PHYSIOLOGY,Pinus menziesii,Tcrit,48.2,44.5645659,-123.2620435
68,Thermotolerance and heat stress responses of Douglas-fir and ponderosa pine seedling populations from contrasting climates,"Marias, DE; Meinzer, FC; Woodruff, DR; McCulloh, KA",2017,TREE PHYSIOLOGY,Pinus ponderosa,Tcrit,44.3,44.5645659,-123.2620435
126,Limits of thermal and hydrological tolerance in a foundation tree species (Populus fremontii) in the desert southwestern United States,"Moran, ME; Aparecido, LMT; Koepke, DF; Cooper, HF; Doughty, CE; Gehring, CA; Throop, HL; Whitham, TG; Allan, GJ; Hultine, KR",2023,NEW PHYTOLOGIST,Populus fremontii,Tcrit,48.85,34.048927,-111.093735
126,Limits of thermal and hydrological tolerance in a foundation tree species (Populus fremontii) in the desert southwestern United States,"Moran, ME; Aparecido, LMT; Koepke, DF; Cooper, HF; Doughty, CE; Gehring, CA; Throop, HL; Whitham, TG; Allan, GJ; Hultine, KR",2023,NEW PHYTOLOGIST,Populus fremontii,Tcrit,50.06,34.048927,-111.093735
126,Limits of thermal and hydrological tolerance in a foundation tree species (Populus fremontii) in the desert southwestern United States,"Moran, ME; Aparecido, LMT; Koepke, DF; Cooper, HF; Doughty, CE; Gehring, CA; Throop, HL; Whitham, TG; Allan, GJ; Hultine, KR",2023,NEW PHYTOLOGIST,Populus fremontii,Tcrit,51.37,34.048927,-111.093735
48,Heat stress and spermidine: effect on chlorophyll fluorescence in tomato plants,"Murkowski, A",2001,BIOLOGIA PLANTARUM,Lycopersicon esculentum,Tcrit,41,NA,NA
48,Heat stress and spermidine: effect on chlorophyll fluorescence in tomato plants,"Murkowski, A",2001,BIOLOGIA PLANTARUM,Lycopersicon esculentum,Tcrit,46,NA,NA
48,Heat stress and spermidine: effect on chlorophyll fluorescence in tomato plants,"Murkowski, A",2001,BIOLOGIA PLANTARUM,Lycopersicon esculentum,Tcrit,41,NA,NA
48,Heat stress and spermidine: effect on chlorophyll fluorescence in tomato plants,"Murkowski, A",2001,BIOLOGIA PLANTARUM,Lycopersicon esculentum,Tcrit,42,NA,NA
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Aegiceras corniculatum,Tcrit,48.46001027,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Aegiceras corniculatum,Tcrit,48.94550285,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Aegiceras corniculatum,Tcrit,48.84246249,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Avicennia marina,Tcrit,47.89328825,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Avicennia marina,Tcrit,46.97889556,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Avicennia marina,Tcrit,46.76114852,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Avicennia officinalis,Tcrit,47.81662389,10.850516,76.27108
189,High heat tolerance and thermal safety margins in mangroves from the southwestern coast of India,"Naseef, A; Javad, A; Kausal, AK; Barua, D; Ashtamoorthy, SK",2024,SCIENCE OF THE TOTAL ENVIRONMENT,Avicennia officinalis,Tcrit,48.94724193,10.850516,76.27108
